DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,5555,32021,60182,22/01/2023,08:23:34,15,1,33.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:23:35,15,1,34.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:23:39,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:23:41,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:24:14,15,1,14.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:24:15,15,1,14.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:24:17,15,1,18.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:24:17,15,1,18.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:24:29,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:24:36,15,1,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:24:59,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:25:01,15,1,36.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:25:12,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:25:15,15,1,29.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:25:59,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:25:59,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:25:59,15,1,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:26:00,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:26:00,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:26:02,15,2,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:26:03,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:26:16,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:26:21,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:26:22,15,1,33.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:27:00,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:27:20,15,1,28.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:27:23,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:27:30,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:28:11,15,1,18.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:28:11,15,1,18.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:28:13,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:28:13,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:28:13,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:28:13,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:28:15,15,1,20.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:28:15,15,1,21.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:28:26,15,1,21.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:28:35,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:28:37,15,1,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:28:44,15,1,28.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:28:44,15,1,29.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:29:01,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:29:05,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:29:16,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:30:07,15,1,29.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:30:07,15,1,30.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:30:07,15,1,20.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:30:12,15,1,20.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:30:12,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:30:13,15,1,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:30:29,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:30:40,15,1,33.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:30:42,15,1,21.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:08,15,1,18.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:11,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:15,15,1,32.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:22,15,3,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:24,15,1,29.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:24,15,2,30.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:25,15,1,30.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:28,15,1,31.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:28,15,2,32.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:28,15,1,31.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:34,15,2,34.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:35,15,1,33.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:37,15,1,32.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:37,15,3,32.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:38,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:38,15,2,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:40,15,3,28.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:52,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:31:53,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:32:06,15,1,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:32:06,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:32:42,15,1,30.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:32:42,15,1,30.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:32:43,15,1,14.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:32:43,15,1,14.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:32:43,15,1,14.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:32:43,15,1,14.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:32:48,15,1,32.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:33:16,15,1,20.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:33:17,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:34:12,15,1,14.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:34:14,15,3,11.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:34:14,15,2,10.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:34:15,15,3,9.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:34:15,15,2,9.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:34:22,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:34:36,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:34:38,15,1,18.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:34:40,15,3,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:34:40,15,3,18.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:34:59,15,1,31.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:34:59,15,1,30.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:35:04,15,1,30.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:35:05,15,1,28.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:35:08,15,1,31.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:35:14,15,1,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:35:18,15,1,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:35:18,15,2,28.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:35:26,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:35:27,15,1,20.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:35:28,15,1,20.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:35:42,15,1,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:35:42,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:35:42,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:35:43,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:36:27,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:36:27,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:36:29,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:37:10,15,1,29.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:37:13,15,1,28.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:37:17,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:37:18,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:38:25,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:38:25,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:38:26,15,1,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:38:26,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:38:27,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:38:29,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:38:32,15,1,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:38:33,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:38:51,15,1,18.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:38:52,15,1,17.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:39:02,15,1,21.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:39:10,15,1,29.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:39:36,15,1,28.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:39:36,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:39:44,15,1,31.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:39:44,15,2,34.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:39:45,15,1,30.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:39:45,15,2,33.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:39:45,15,2,32.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:39:45,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:40:06,15,1,20.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:40:19,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:40:20,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:40:24,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:40:29,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:40:40,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:40:42,15,1,17.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:40:49,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:41:14,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:41:17,15,1,17.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:41:19,15,1,17.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:41:21,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:41:57,15,1,16.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:42:22,15,1,29.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:42:42,15,3,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:42:44,15,3,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:42:44,15,1,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:42:44,15,3,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:42:46,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:42:47,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:43:22,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:43:23,15,1,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:43:24,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:43:42,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:43:46,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:43:47,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:43:47,15,3,16.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:43:47,15,2,16.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:43:48,15,2,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:43:48,15,3,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:43:49,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:43:55,15,1,28.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:43:55,15,1,28.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:44:05,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:44:13,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:44:32,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:44:46,15,1,17.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:44:59,15,2,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:15,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:24,15,1,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:24,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:25,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:25,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:44,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:53,15,1,31.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:54,15,1,29.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:54,15,1,21.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:56,15,3,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:56,15,2,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:56,15,3,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:56,15,2,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:58,15,3,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:58,15,2,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:58,15,3,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:45:58,15,2,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:46:13,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:46:14,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:46:15,15,1,20.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:46:25,15,1,21.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:46:44,15,1,29.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:46:44,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:46:52,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:46:52,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:46:54,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:47:15,15,1,21.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:47:15,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:48:13,15,1,30.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:48:19,15,1,18.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:48:20,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:48:20,15,1,20.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:48:43,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:48:43,15,3,31.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:48:44,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:48:44,15,3,29.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:48:44,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:48:45,15,3,29.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:48:45,15,2,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:48:46,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:48:46,15,3,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:49:07,15,1,18.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:49:11,15,1,16.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:49:45,15,3,28.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:49:46,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:49:47,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:49:54,15,2,20.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:50:20,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:50:25,15,1,13.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:50:26,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:50:36,15,1,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:51:31,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:51:31,15,1,20.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:51:32,15,1,21.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:51:32,15,1,21.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:51:48,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:52:12,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:52:26,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:52:26,15,3,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:52:41,15,1,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:53:07,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:53:08,15,1,20.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:53:14,15,1,29.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:53:15,15,2,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:53:16,15,3,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:53:17,15,2,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:53:20,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:53:50,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:53:51,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:54:34,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:54:39,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:54:39,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:54:42,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:54:42,15,1,21.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:07,15,2,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:07,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:08,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:08,15,2,26.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:08,15,1,17.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:08,15,2,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:08,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:09,15,3,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:09,15,1,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:12,15,2,17.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:12,15,1,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:12,15,1,14.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:13,15,2,15.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:14,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:16,15,1,18.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:20,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:21,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:51,15,1,22.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:54,15,1,28.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:55:55,15,1,27.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:56:05,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:56:07,15,1,25.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:56:20,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:56:27,15,1,24.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:56:35,15,1,23.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:56:48,15,1,21.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:57:10,15,1,20.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:57:11,15,1,19.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:57:14,15,1,14.0,,,,2,,1.0,Cycle,S
IND,5555,32021,60182,22/01/2023,08:57:47,15,1,26.0,,,,2,,1.0,Cycle,S
